Switzerland,EUR,"7,824,909",Europe and Central Asia,A,"6,754.44","5,488.22","1,266.22",97.14,97,97,,,0.00%,,,0.00%,,,100.00%,"767,203","1,029",0.00,"1,029.17",8.42,1.17,2.84,0.00,4.42,2.60,0.00,0.89,4.76,0.00,0.00,0.00,25.09,,,,,,,,,,,,,,,,,,,,,,,,"6,754.44",,,,,,,,,,
Syrian Arab Republic,EMR,"21,018,834",Middle East and North Africa,A,"4,022.46","2,759.72","1,262.74",97.14,97,97,110,,0.00%,108,,0.00%,2,,0.00%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,"4,022.46",,,,,,,,,,
Tajikistan,EUR,"7,641,630",Europe and Central Asia,A,"28,213.89","27,648.87",565.02,73.00,72,97,504,"3,200",15.75%,483,"2,700",17.89%,21,500,4.20%,"8,900",527,"1,592.11",22.13,317.18,0.29,130.61,0.00,141.87,136.39,19.80,1.99,198.57,64.21,0.00,0.00,"1,010.92",,,,,,,,,,,,,,,,,,,,,,,,"28,213.89",,,,,,,,,,
Tanzania,AFR,"46,098,591",Sub-Saharan Africa,A,"4,674,416.77","3,518,531.77","1,155,885.00",71.00,71,69,"258,069","610,000",42.31%,"238,052","497,000",47.90%,"20,017","113,000",17.71%,"1,200,000","260,000","574,773.44","46,056.81","133,710.06","1,887.38","54,376.23",0.00,"60,852.32","55,089.05","7,292.55","2,090.78","83,537.51","23,886.67",0.00,0.00,"422,722.54",,,,,,,,,,,,,,,,,,,,,,,,"4,674,416.77",,,,,,,,,,
Thailand,SEA,"67,208,808","East, South and South-East Asia",A,"1,123,299.96","1,020,576.68","102,723.28",83.00,83,89,"236,808","350,000",67.66%,"228,949","338,800",67.58%,"7,859","11,200",70.17%,"460,000","5,826","310,851.65","4,087.87","32,825.98",397.92,"13,420.95",0.00,"14,970.70","13,352.72","1,756.87",458.76,"20,710.11","5,793.27",0.00,0.00,"103,687.29",,,,,,,,,,,,,,,,,,,,,,,,"1,123,299.96",,,,,,,,,,
The Former Yugoslav Republic of Macedonia,EUR,"2,070,739",Europe and Central Asia,A,"2,404.59","2,402.90",1.70,88.00,88,97,36,,0.00%,36,,0.00%,0,,100.00%,,,,,0.05,0.01,0.02,0.00,0.02,0.01,0.00,0.00,0.03,0.00,0.00,0.00,0.14,,,,,,,,,,,,,,,,,,,,,,,,"2,404.59",,,,,,,,,,
Timor-Leste,SEA,"1,109,591","East, South and South-East Asia",A,0.00,,,83.00,97,97,39,,25.10%,36,,25.10%,3,,76.11%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
Togo,AFR,"6,502,952",Sub-Saharan Africa,A,"290,545.08","207,650.78","82,894.30",87.00,97,97,"24,635","49,000",50.28%,"23,278","40,350",57.69%,"1,357","8,650",15.69%,"120,000","19,000","69,228.25","2,980.69","4,281.68",53.81,"1,747.51",0.00,"1,947.96","1,756.79",232.86,61.79,"2,687.85",765.27,0.00,0.00,"13,535.53",,,,,,,,,,,,,,,,,,,,,,,,"290,545.08",,,,,,,,,,
Tokelau,WPR,,,A,0.00,,,97.14,97,97,,,42.18%,,,42.18%,,,26.96%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
Tonga,WPR,"104,137",Oceania,A,0.00,,,97.14,97,97,0,,42.18%,0,,42.18%,,,26.96%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
Trinidad and Tobago,AMR,"1,328,100",,B,"29,330.21","29,085.11",245.09,83.00,97,97,"1,485",,42.18%,"1,485",,42.18%,,,26.96%,"14,000",204,"5,904.89",55.06,343.69,9.26,269.16,0.08,18.38,235.20,26.40,37.64,55.95,73.38,41.34,0.05,"1,110.52",,,,,,,,,,,,,,,,,,,,,,,,"29,330.21",,,,,,,,,,
Tunisia,EMR,"10,639,931",Middle East and North Africa,A,"32,140.27","30,005.65","2,134.62",96.00,96,97,412,"4,000",10.30%,392,"3,400",11.53%,20,600,3.33%,"1,700",601,196.00,20.02,32.99,0.10,13.54,0.00,14.78,14.20,2.05,0.26,20.57,6.63,0.00,0.00,105.11,,,,,,,,,,,,,,,,,,,,,,,,"32,140.27",,,,,,,,,,
Turkey,EUR,"72,326,914",Europe and Central Asia,A,"6,757.62","5,999.50",758.13,97.14,97,97,"1,000","1,800",55.56%,"1,000","1,700",58.82%,,100,0.00%,"98,260",132,"57,800.03",0.00,25.52,0.01,10.59,0.00,11.47,10.67,1.51,0.14,16.22,4.96,0.00,0.00,81.08,,,,,,,,,,,,,,,,,,,,,,,,"6,757.62",,,,,,,,,,
Turkmenistan,EUR,"5,087,210",Europe and Central Asia,A,"22,889.27","22,682.41",206.86,97.14,97,97,,,0.00%,,,0.00%,,,100.00%,,,,,1.38,0.19,0.46,0.00,0.72,0.42,0.00,0.14,0.78,0.00,0.00,0.00,4.10,,,,,,,,,,,,,,,,,,,,,,,,"22,889.27",,,,,,,,,,
Turks and Caicos Islands,AMR,"30,994",,B,0.00,,,97.14,97,97,,,42.18%,,,42.18%,,,26.96%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
Tuvalu,WPR,"10,531",Oceania,A,0.00,,,97.14,97,97,0,,42.18%,0,,42.18%,,,26.96%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
Uganda,AFR,"33,915,133",Sub-Saharan Africa,A,"2,868,066.03","2,026,658.03","841,408.00",70.00,97,97,"248,222","530,000",46.83%,"228,368","410,000",55.70%,"19,854","120,000",16.55%,"1,200,000","190,000","668,394.15","31,435.50","93,871.15","1,326.57","38,220.80",0.00,"42,762.43","38,469.35","5,061.60","1,463.21","58,799.73","16,622.95",0.00,0.00,"296,597.79",,,,,,,,,,,,,,,,,,,,,,,,"2,868,066.03",,,,,,,,,,
Ukraine,EUR,"45,870,700",Europe and Central Asia,A,"1,044,023.08","1,035,367.31","8,655.77",82.00,97,97,"22,697","170,000",13.35%,"20,651","166,500",12.40%,"2,046","3,500",58.46%,"240,000","3,162","29,767.21","1,848.59","5,621.17",30.42,"2,299.31",0.00,"2,525.55","2,404.66",342.29,53.87,"3,500.42","1,108.17",0.00,0.00,"17,885.86",,,,,,,,,,,,,,,,,,,,,,,,"1,044,023.08",,,,,,,,,,
United Arab Emirates,EMR,"8,270,684",,A,"12,128.99","11,468.23",660.76,97.14,97,97,,,42.18%,,,42.18%,,,26.96%,,,,,35.09,0.17,14.43,0.00,15.81,14.74,2.06,0.31,22.07,6.74,0.00,0.00,111.44,,,,,,,,,,,,,,,,,,,,,,,,"12,128.99",,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,EUR,"62,766,365",Europe and Central Asia,A,"22,207.52","21,092.64","1,114.87",89.00,89,82,,,0.00%,,,0.00%,,,100.00%,"85,272",114,0.00,114.39,28.53,3.95,9.61,0.00,14.97,8.80,0.00,3.00,16.11,0.00,0.00,0.00,84.95,,,,,,,,,,,,,,,,,,,,,,,,"22,207.52",,,,,,,,,,
United States,AMR,"309,348,193",,B,"587,494.16","579,651.25","7,842.91",97.14,97,97,,,42.18%,,,42.18%,,,26.96%,"1,081,154","1,712","456,007.00",461.59,"1,156.17",31.03,906.43,0.43,61.63,790.35,88.52,127.30,188.60,246.02,138.60,0.26,"3,735.34",,,,,,,,,,,,,,,,,,,,,,,,"587,494.16",,,,,,,,,,
Uruguay,AMR,"3,374,415",Latin America and the Caribbean,B,"8,368.80","7,877.33",491.47,65.00,92,50,"3,124","4,400",71.00%,"3,000","4,050",74.07%,124,350,35.43%,"13,000",273,"9,629.63",96.83,359.78,9.10,286.57,0.43,18.05,247.43,26.17,39.80,58.02,72.66,40.88,0.26,"1,159.16",,,,,,,,,,,,,,,,,,,,,,,,"8,368.80",,,,,,,,,,
US Virgin Islands,AMR,"106,267",,B,0.00,,,97.14,97,97,,,42.18%,,,42.18%,,,26.96%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
Uzbekistan,EUR,"28,562,400",Europe and Central Asia,A,"78,135.51","77,563.86",571.64,85.00,95,85,"2,479","8,900",27.85%,"1,233","8,400",14.68%,"1,246",500,100.00%,"29,000","1,969","4,256.79","1,969.08",421.87,2.87,172.27,0.00,190.05,179.53,25.30,4.45,262.76,81.97,0.00,0.00,"1,341.09",,,,,,,,,,,,,,,,,,,,,,,,"78,135.51",,,,,,,,,,
Vanuatu,WPR,"236,295",Oceania,A,0.00,,,97.14,74,97,2,,42.18%,1,,42.18%,1,,26.96%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
Venezuela,AMR,"29,028,033",Latin America and the Caribbean,B,"277,018.19","225,769.56","51,248.63",95.00,97,97,"37,827","67,000",56.46%,"36,985","60,050",61.59%,842,"6,950",12.12%,"99,000","2,351","60,974.44",284.84,"1,220.48",30.94,972.75,2.20,61.39,831.36,88.67,139.51,200.53,246.28,138.64,1.31,"3,934.07",,,,,,,,,,,,,,,,,,,,,,,,"277,018.19",,,,,,,,,,
Viet Nam,WPR,"86,932,500","East, South and South-East Asia",A,"618,321.79","574,584.85","43,736.94",82.00,92,83,"49,492","96,000",51.55%,"46,824","91,800",51.01%,"2,668","4,200",63.52%,"250,000","7,868","127,516.34","4,997.74","14,269.24",162.34,"5,824.63",0.00,"6,487.22","5,883.03",787.68,193.74,"8,955.28","2,582.73",0.00,0.00,"45,145.89",,,,,,,,,,,,,,,,,,,,,,,,"618,321.79",,,,,,,,,,
Wallis and Futuna Islands,WPR,,,A,0.00,,,97.14,97,97,,,42.18%,,,42.18%,,,26.96%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
West Bank and Gaza Strip,EMR,"3,811,102",Middle East and North Africa,A,0.00,,,97.14,97,97,,,0.00%,,,0.00%,,,0.00%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
Yemen,EMR,"23,606,779",Middle East and North Africa,A,"8,210.10","6,499.80","1,710.30",97.14,97,97,531,,0.00%,493,,0.00%,38,,0.00%,"13,000","1,333",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,"8,210.10",,,,,,,,,,
Zambia,AFR,"13,850,033",Sub-Saharan Africa,A,"1,831,768.06","1,186,427.76","645,340.30",97.14,97,97,"344,407","480,000",71.75%,"319,019","382,000",83.51%,"25,388","98,000",25.91%,"910,000","170,000","759,966.73","44,040.41","8,488.40",151.68,"3,454.23",0.00,"3,895.70","3,387.24",426.10,153.45,"5,350.69","1,412.88",0.00,0.00,"26,720.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,AFR,"14,086,317",Sub-Saharan Africa,A,"2,332,784.33","1,819,501.73","513,282.60",86.00,71,83,"326,241","560,000",58.26%,"294,026","455,000",64.62%,"32,215","105,000",30.68%,"1,100,000","200,000","710,832.09","61,361.90","46,707.81",702.86,"19,019.08",0.00,"21,330.67","18,980.05","2,465.05",755.13,"29,330.72","8,120.25",0.00,0.00,"147,411.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sources / More details,,,,Sum A,"78,422,364.46","62,971,034.42","15,451,330.04",,,,,,A:,"5,919,612",,A:,"437,076",,,,,,,,,,,,,,,,,Total Impact by Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHO groupings (A & B):,https://docs.google.com/spreadsheet/ccc?key=0AoC8QSR3KjbYdHhORDZtdFNYOEtuMUtHM2REWWhzSWc#gid=4,,,Sum B,"3,567,222.64","3,355,609.41","211,613.23",,,,,,B:,"480,356",,B:,"15,575",,,,,,,,,,,,,,,,,EMR,"16,490.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antiretroviral coverage:,https://docs.google.com/spreadsheet/ccc?key=0AoC8QSR3KjbYdHhORDZtdFNYOEtuMUtHM2REWWhzSWc#gid=2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFR,"3,313,438.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Regimen breakdowns,https://docs.google.com/spreadsheet/ccc?key=0AoC8QSR3KjbYdHhORDZtdFNYOEtuMUtHM2REWWhzSWc#gid=6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WPR,"120,810.85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drugs and manufacturers,https://docs.google.com/spreadsheet/ccc?key=0AoC8QSR3KjbYdHhORDZtdFNYOEtuMUtHM2REWWhzSWc#gid=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMR,"92,904.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,"42,505.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
